Lokasi,Jam Login,Nama,Email,No Telp,Tahun Lahir,Merk HP,Digital Interest,Tipe Lokasi,Duration,Usia
Surabaya,12:00,Mill,mill6316@gmail.com,8034308798,1995,Xiaomi,Sport,Mall,47,29
Surabaya,13:00,Moss,moss6915@yahoo.com,8041470843,2006,iPhone,Sport,Mall,138,18
Surabaya,14:00,Maks,maks1533@yahoo.com,8053415344,2006,iPhone,Food,Mall,125,18
Surabaya,15:00,Mart,mart3236@gmail.com,8082318879,1992,Oppo,Politic,Home,68,32
Surabaya,16:00,Menk,menk2261@yahoo.com,8071609547,1994,Oppo,Sport,Mall,61,30
Surabaya,17:00,Mima,mima5650@gmail.com,8070657880,2014,Oppo,Education,Cafe,90,10
Surabaya,18:00,Makl,makl5720@gmail.com,8069228199,2014,Oppo,Education,Office,57,10
Surabaya,19:00,Madg,madg2980@gmail.com,8011704957,2008,Xiaomi,Music,Home,67,16
Surabaya,20:00,Milp,milp3091@yahoo.com,8099634774,1997,Samsung,Music,Mall,58,27
Surabaya,21:00,Moan,moan5659@yahoo.com,8086990953,1998,iPhone,Politic,Cafe,94,26
Surabaya,22:00,Mutk,mutk1075@gmail.com,8032518757,2015,Xiaomi,Education,Mall,85,9
Surabaya,23:00,Mink,mink7705@gmail.com,8084418615,1995,iPhone,Fashion,Cafe,65,29
Palembang,0:00,Mush,mush9002@gmail.com,8090296512,2004,Oppo,Food,Office,143,20
Palembang,1:00,Mart,mart7218@yahoo.com,8093616830,1993,Samsung,Politic,Office,90,31
Palembang,16:00,Melt,melt4174@gmail.com,8082902551,2013,Xiaomi,Fashion,Mall,91,11
Palembang,17:00,Makb,makb8279@gmail.com,8040409011,1997,Xiaomi,Politic,Home,52,27
Palembang,18:00,Mobb,mobb9431@gmail.com,8023495457,2003,Oppo,Food,Mall,40,21
Palembang,19:00,Matc,matc6634@gmail.com,8048688311,2014,Samsung,Food,Office,64,10
Palembang,20:00,Minu,minu3997@yahoo.com,8098824278,2013,Samsung,Sport,Cafe,85,11
Palembang,18:00,Moae,moae6804@yahoo.com,8011205081,1998,Xiaomi,Politic,Office,39,26
Palembang,13:00,Meco,meco9604@yahoo.com,8094083088,1991,Oppo,Politic,Office,80,33
Palembang,13:00,Mavi,mavi9162@gmail.com,8080875318,2001,Oppo,Politic,Mall,105,23
Palembang,15:00,Moka,moka5415@yahoo.com,8092038020,1990,Samsung,Politic,Mall,92,34
Palembang,21:00,Miki,miki3554@yahoo.com,8017359074,1994,iPhone,Politic,Home,81,30
Palembang,22:00,Miza,miza3279@yahoo.com,8012373353,1994,iPhone,Politic,Home,127,30
Palembang,23:00,Minp,minp2829@yahoo.com,8062293540,2014,Samsung,Education,Mall,54,10
Palembang,0:00,Mula,mula7877@gmail.com,8044610651,2004,Oppo,Sport,Office,150,20
Maluku,1:00,Mobu,mobu5750@gmail.com,8078681283,2000,Oppo,Fashion,Mall,145,24
Maluku,2:00,Mode,mode9718@gmail.com,8062959321,2002,Samsung,Fashion,Cafe,35,22
Maluku,3:00,Mara,mara4176@gmail.com,8025023241,1995,Xiaomi,Politic,Cafe,125,29
Makassar,4:00,Munk,munk1310@yahoo.com,8071110380,2001,Xiaomi,Food,Cafe,51,23
Makassar,5:00,Mand,mand2796@gmail.com,8088811098,2013,Oppo,Food,Office,64,11
Makassar,6:00,Math,math7157@yahoo.com,8070389893,1996,Xiaomi,Food,Office,59,28
Makassar,7:00,Mahf,mahf3293@yahoo.com,8041274039,2001,Xiaomi,Food,Cafe,125,23
Makassar,8:00,Mogj,mogj8640@gmail.com,8022671210,2002,Samsung,Food,Cafe,44,22
Makassar,9:00,Mikr,mikr8137@gmail.com,8095793850,1995,Oppo,Fashion,Mall,72,29
Makassar,10:00,Mill,mill4354@yahoo.com,8085892978,2014,Xiaomi,Education,Mall,71,10
Makassar,11:00,Mist,mist2243@gmail.com,8067331767,2014,iPhone,Food,Mall,116,10
Makassar,16:00,Moss,moss1167@gmail.com,8030785041,2001,Xiaomi,Food,Cafe,132,23
Makassar,17:00,Mont,mont9797@yahoo.com,8074081169,2013,iPhone,Food,Home,108,11
Makassar,18:00,Mash,mash4595@gmail.com,8067572024,2011,Oppo,Food,Office,138,13
Makassar,19:00,Mags,mags6733@gmail.com,8057950422,1998,Samsung,Sport,Office,78,26
Makassar,20:00,Maqs,maqs8076@gmail.com,8018658302,2015,Samsung,Education,Mall,35,9
Makassar,21:00,Mino,mino2998@yahoo.com,8065551915,2000,Oppo,Sport,Mall,132,24
Makassar,22:00,Mizo,mizo2888@gmail.com,8055646462,2007,Xiaomi,Fashion,Office,52,17
Makassar,23:00,Meze,meze4502@yahoo.com,8057374076,1995,iPhone,Fashion,Cafe,64,29
Makassar,0:00,Murk,murk4053@gmail.com,8074562014,2004,Oppo,Music,Mall,89,20
Makassar,1:00,Mafu,mafu5986@gmail.com,8032773892,1999,iPhone,Food,Office,49,25
Makassar,2:00,Mafo,mafo5703@yahoo.com,8048082054,2014,Xiaomi,Education,Cafe,105,10
Papua,3:00,Mokh,mokh5918@yahoo.com,8013605818,2012,Oppo,Food,Mall,91,12
Papua,4:00,Mauf,mauf5260@yahoo.com,8027262035,1991,iPhone,Fashion,Home,110,33
Papua,5:00,Moka,moka8973@yahoo.com,8083993561,2001,Oppo,Fashion,Home,65,23
Papua,6:00,Maxo,maxo9254@gmail.com,8018029696,1993,Samsung,Fashion,Home,43,31
Papua,7:00,Mohi,mohi9376@yahoo.com,8047087735,2007,Samsung,Fashion,Home,115,17
Aceh,8:00,Mass,mass1374@gmail.com,8024991481,1991,Samsung,Fashion,Cafe,134,33
Aceh,9:00,Maci,maci8478@yahoo.com,8090149245,2014,iPhone,Education,Mall,87,10
Aceh,10:00,Maka,maka4424@yahoo.com,8036925671,2010,Samsung,Education,Office,28,14
Aceh,11:00,Memk,memk8969@yahoo.com,8082152928,2013,Samsung,Education,Cafe,28,11
Aceh,12:00,Mimo,mimo7558@yahoo.com,8055069543,2013,Oppo,Education,Mall,79,11
Aceh,13:00,Marr,marr4970@gmail.com,8052600366,2015,iPhone,Education,Cafe,69,9
Aceh,14:00,Moqi,moqi1399@yahoo.com,8052977838,2003,Oppo,Fashion,Mall,80,21
Aceh,15:00,Muld,muld7881@gmail.com,8056001123,2012,iPhone,Sport,Home,143,12
Aceh,16:00,Mero,mero5872@yahoo.com,8090018133,1991,iPhone,Politic,Cafe,62,33
Aceh,17:00,Medo,medo7811@yahoo.com,8080856923,2004,Samsung,Food,Mall,50,20
Aceh,18:00,Mogu,mogu4041@gmail.com,8014727859,1999,iPhone,Sport,Cafe,119,25
Aceh,19:00,Mazy,mazy9495@gmail.com,8086339286,2008,iPhone,Food,Cafe,46,16
Bali,22:00,Mine,mine7128@yahoo.com,8023454713,1997,Oppo,Sport,Mall,35,27
Bali,23:00,Misq,misq6613@gmail.com,8094404170,2008,iPhone,Education,Office,149,16
Bali,0:00,Mint,mint8289@gmail.com,8039074807,2012,Xiaomi,Fashion,Office,83,12
Bali,1:00,Mens,mens8282@gmail.com,8070186133,2003,Oppo,Food,Office,89,21
Bali,2:00,Mask,mask1683@gmail.com,8080865122,2010,Xiaomi,Education,Office,112,14
Bali,3:00,Mapa,mapa1725@gmail.com,8032378824,1994,Xiaomi,Fashion,Office,110,30
Bandar Lampung,4:00,Mena,mena1219@gmail.com,8084338015,1995,Oppo,Fashion,Office,57,29
Bandar Lampung,5:00,Milo,milo4208@gmail.com,8017297255,2001,Xiaomi,Fashion,Office,46,23
Bandar Lampung,6:00,Misz,misz7805@gmail.com,8027699882,2011,Xiaomi,Fashion,Office,92,13
Bandar Lampung,7:00,Maxl,maxl3156@yahoo.com,8088978529,1993,Xiaomi,Education,Office,53,31
Bandar Lampung,8:00,Melk,melk3356@gmail.com,8040113495,2007,Xiaomi,Fashion,Office,50,17
Bandar Lampung,9:00,Moqa,moqa9238@gmail.com,8021442312,2013,Xiaomi,Food,Office,129,11
Bandar Lampung,10:00,Most,most3145@gmail.com,8064956049,2006,Samsung,Education,Office,35,18
Bandar Lampung,11:00,Muno,muno3355@gmail.com,8039324400,1990,Oppo,Politic,Office,150,34
Bandar Lampung,19:00,Moot,moot4127@yahoo.com,8016519072,1992,Xiaomi,Sport,Office,96,32
Bandar Lampung,20:00,Mufa,mufa7465@yahoo.com,8016479306,1996,Oppo,Education,Office,93,28
Bandar Lampung,21:00,Munt,munt9275@gmail.com,8086637397,2003,Oppo,Food,Mall,65,21
Bandar Lampung,22:00,Mita,mita5725@gmail.com,8082887553,2011,iPhone,Sport,Mall,45,13
Bandar Lampung,16:00,Mask,mask7171@gmail.com,8061468404,1996,Xiaomi,Food,Mall,100,28
Bandar Lampung,17:00,Mari,mari8295@yahoo.com,8074078329,2015,Oppo,Sport,Mall,25,9
Jakarta,18:00,Mark,mark8096@yahoo.com,8065261536,1993,Xiaomi,Education,Cafe,56,31
Jakarta,19:00,Myla,myla6471@yahoo.com,8043503529,1995,Xiaomi,Sport,Home,40,29
Jakarta,20:00,Muls,muls5512@gmail.com,8097942014,2015,Oppo,Education,Home,124,9
Jakarta,21:00,Mini,mini7586@yahoo.com,8016471112,2005,iPhone,Fashion,Home,141,19
Jakarta,22:00,Madi,madi5821@gmail.com,8066785161,2008,Oppo,Fashion,Cafe,99,16
Jakarta,23:00,Moen,moen9459@gmail.com,8031134605,2009,Samsung,Fashion,Office,69,15
Jakarta,0:00,Moot,moot3170@yahoo.com,8066158742,2014,Oppo,Education,Cafe,87,10
Jakarta,1:00,Matp,matp2839@gmail.com,8054043685,1992,iPhone,Sport,Office,99,32
Jakarta,2:00,Moea,moea9642@gmail.com,8014219586,1992,Samsung,Sport,Home,91,32
Jakarta,9:00,Mont,mont8269@gmail.com,8036650216,1999,Samsung,Sport,Mall,148,25
Jakarta,10:00,Madn,madn3591@yahoo.com,8045596520,1996,iPhone,Sport,Mall,89,28
Jakarta,11:00,Morz,morz7452@yahoo.com,8027428483,1990,Oppo,Sport,Cafe,34,34
Jakarta,12:00,Mowy,mowy6638@gmail.com,8044610946,1995,iPhone,Food,Cafe,136,29
Jakarta,13:00,Mash,mash6710@gmail.com,8015138236,2002,iPhone,Food,Office,61,22
Jakarta,14:00,Mowb,mowb7610@gmail.com,8091981890,2010,Xiaomi,Food,Cafe,120,14
Jakarta,15:00,Mopa,mopa3351@gmail.com,8055818264,1991,Xiaomi,Food,Home,120,33
Jakarta,16:00,Mota,mota9493@yahoo.com,8045138163,1995,Xiaomi,Food,Office,83,29
Jakarta,17:00,Mana,mana7958@gmail.com,8013310313,2000,Samsung,Food,Home,113,24
Jakarta,18:00,Main,main1826@yahoo.com,8033966231,2010,Xiaomi,Food,Office,26,14
Jakarta,21:00,Mujn,mujn5797@gmail.com,8045583066,1994,Oppo,Politic,Office,35,30
Jakarta,22:00,Meny,meny4840@yahoo.com,8040806847,2008,Xiaomi,Education,Home,147,16
Jakarta,23:00,Miti,miti1385@gmail.com,8052175179,1994,Xiaomi,Politic,Office,46,30
Jakarta,0:00,Mopb,mopb6192@yahoo.com,8041064636,2005,Xiaomi,Politic,Office,34,19
Jakarta,1:00,Mefp,mefp3163@gmail.com,8028526740,2006,Oppo,Politic,Home,131,18
Jakarta,2:00,Mutf,mutf6389@yahoo.com,8078409988,1990,Xiaomi,Politic,Home,89,34
Jakarta,3:00,Mabo,mabo1598@yahoo.com,8068843849,1997,Oppo,Politic,Office,132,27
Jakarta,4:00,Miso,miso3305@yahoo.com,8032754806,1999,iPhone,Sport,Office,33,25
Jakarta,5:00,Mast,mast2702@gmail.com,8065492891,2007,Samsung,Fashion,Office,96,17
Jakarta,6:00,Musk,musk4678@gmail.com,8044486718,2000,iPhone,Sport,Mall,46,24
Jakarta,7:00,Motz,motz9307@yahoo.com,8064836533,2013,iPhone,Food,Home,59,11
Jakarta,8:00,Masw,masw5337@gmail.com,8060872821,1997,iPhone,Sport,Home,98,27
Jakarta,9:00,Myri,myri1443@gmail.com,8062853034,1995,Xiaomi,Sport,Home,133,29
Jakarta,10:00,Moos,moos5258@yahoo.com,8044216642,1997,iPhone,Sport,Mall,84,27
Jakarta,11:00,Mohk,mohk6893@gmail.com,8030233163,1998,Xiaomi,Sport,Office,93,26
Jakarta,12:00,Murc,murc5621@yahoo.com,8012166025,1996,iPhone,Sport,Mall,109,28
Jakarta,13:00,Mopq,mopq1306@yahoo.com,8025202591,2013,iPhone,Education,Mall,33,11
Jakarta,14:00,Moon,moon6520@yahoo.com,8042138510,2013,Xiaomi,Education,Cafe,67,11
Jakarta,15:00,Muca,muca1879@gmail.com,8047624086,2008,Samsung,Fashion,Home,145,16
Jakarta,16:00,Mora,mora4796@gmail.com,8087981065,1996,Xiaomi,Politic,Cafe,88,28
Jakarta,17:00,Mjiz,mjiz5381@yahoo.com,8098848218,2011,Oppo,Education,Cafe,138,13
Jakarta,18:00,Marb,marb9400@yahoo.com,8081682902,1993,Oppo,Politic,Cafe,137,31
Jakarta,19:00,Moot,moot7809@gmail.com,8082993176,2014,iPhone,Education,Cafe,62,10
Jakarta,20:00,Myth,myth7939@gmail.com,8092833539,2010,iPhone,Education,Home,127,14
Jakarta,21:00,Mist,mist4496@gmail.com,8057409525,1996,Xiaomi,Politic,Home,65,28
Jakarta,22:00,Milt,milt5150@yahoo.com,8052490669,1990,Xiaomi,Music,Mall,41,34
Jakarta,23:00,Maki,maki4570@gmail.com,8014934575,1995,Samsung,Music,Mall,138,29
Jakarta,0:00,Meri,meri9988@gmail.com,8063688289,2010,iPhone,Music,Office,46,14
Jakarta,1:00,Masb,masb6061@gmail.com,8055144899,2002,Oppo,Music,Office,54,22
Jakarta,2:00,Mixz,mixz6154@yahoo.com,8081392354,2006,Oppo,Music,Cafe,139,18
Jakarta,3:00,Mobl,mobl5274@gmail.com,8014809245,1999,Xiaomi,Music,Mall,70,25
Jakarta,4:00,Mega,mega7193@gmail.com,8016864896,2005,Xiaomi,Music,Office,131,19
Jakarta,5:00,Mulz,mulz2948@gmail.com,8068193706,1991,Xiaomi,Music,Office,46,33
Jakarta,6:00,Macu,macu7552@yahoo.com,8079931175,1998,iPhone,Music,Office,66,26
Jakarta,7:00,Molz,molz6384@gmail.com,8032183400,1995,Samsung,Music,Mall,57,29
Jakarta,8:00,Melr,melr7930@yahoo.com,8094273178,1998,iPhone,Music,Office,141,26
Jakarta,9:00,Miks,miks6575@gmail.com,8093346212,2006,Xiaomi,Music,Office,31,18
Jakarta,10:00,Makp,makp4978@yahoo.com,8087338812,2013,Samsung,Education,Mall,87,11
Jakarta,11:00,Muno,muno8813@gmail.com,8080485611,2012,iPhone,Food,Home,38,12
Jakarta,12:00,Mofo,mofo2034@gmail.com,8078412307,2010,Xiaomi,Education,Home,111,14
Jakarta,13:00,Muns,muns7752@yahoo.com,8094778714,1990,iPhone,Food,Office,95,34
Jakarta,14:00,Miao,miao9848@gmail.com,8027878463,1993,Oppo,Sport,Office,150,31
Jakarta,15:00,Moiu,moiu5982@yahoo.com,8017706685,2000,Oppo,Sport,Mall,84,24
Jakarta,16:00,Mutp,mutp1313@gmail.com,8058283498,1993,Xiaomi,Sport,Mall,74,31
Jakarta,17:00,Maol,maol7359@yahoo.com,8089474074,1993,iPhone,Sport,Cafe,131,31
Jakarta,18:00,Manp,manp2326@gmail.com,8036604320,1993,Xiaomi,Sport,Home,68,31
Jakarta,19:00,Muli,muli8040@yahoo.com,8033763815,2007,Oppo,Sport,Office,59,17
Jakarta,20:00,Mobi,mobi6880@yahoo.com,8042540242,2003,Samsung,Sport,Cafe,125,21
Jakarta,17:00,Maai,maai6913@gmail.com,8053594538,1995,Xiaomi,Sport,Home,32,29
Jakarta,18:00,Miro,miro2645@yahoo.com,8066705586,1990,iPhone,Sport,Office,150,34
Jakarta,19:00,Madi,madi5986@yahoo.com,8030238260,2013,Samsung,Sport,Cafe,88,11
Jakarta,20:00,Mido,mido4147@yahoo.com,8076806123,2013,Samsung,Sport,Cafe,62,11
Jakarta,21:00,Maad,maad4377@gmail.com,8076875519,2013,iPhone,Sport,Cafe,123,11
Jakarta,22:00,Mazz,mazz8907@gmail.com,8072122739,2013,Oppo,Sport,Cafe,95,11
Jakarta,23:00,Mudi,mudi3160@gmail.com,8047613686,2013,Samsung,Sport,Office,72,11
